away_score,home_score,game_id,season,season_type,home_team_id,home_team_name,home_team_abbrev,away_team_id,away_team_name,away_team_abbrev,game_date,home_win,away_win,home_time_in_front,away_time_in_front,home_time_in_front_fr,away_time_in_front_fr,away_time_behind,home_time_behind,home_win1,home_win2,home_win3,home_win4,away_win1,away_win2,away_win3,away_win4,home_win_a1,home_win_a2,home_win_a3,home_win_a4,away_win_a1,away_win_a2,away_win_a3,away_win_a4,home_time_behind_fr,away_time_behind_fr,win_time_in_front,lose_time_in_front,win_team,lose_team,win_time_behind,lose_time_behind
108,111,401584112,2024,2,7,Denver,DEN,12,LA,LAC,19675,TRUE,FALSE,1497.1,964,0.5198263888888889,0.3347222222222222,1497.1,964,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0.3347222222222222,0.5198263888888889,0.5198263888888889,0.3347222222222222,DEN,LAC,0.3347222222222222,0.5198263888888889
104,101,401584113,2024,2,9,Golden State,GS,16,Minnesota,MIN,19675,FALSE,TRUE,2250,364,0.78125,0.12638888888888888,2250,364,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,0.12638888888888888,0.78125,0.12638888888888888,0.78125,MIN,GS,0.78125,0.12638888888888888
107,134,401584114,2024,2,13,Los Angeles,LAL,29,Memphis,MEM,19675,TRUE,FALSE,2710,129,0.9409722222222222,0.04479166666666667,2710,129,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0.04479166666666667,0.9409722222222222,0.9409722222222222,0.04479166666666667,LAL,MEM,0.04479166666666667,0.9409722222222222
98,114,401584816,2024,2,2,Boston,BOS,18,New York,NY,19674,TRUE,FALSE,1492.1,1173.9,0.5180902777777777,0.4076041666666667,1492.1,1173.9,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,0.4076041666666667,0.5180902777777777,0.5180902777777777,0.4076041666666667,BOS,NY,0.4076041666666667,0.5180902777777777
107,111,401584817,2024,2,28,Toronto,TOR,27,Washington,WSH,19674,TRUE,FALSE,31.09999999999991,2765.9,0.01079861111111108,0.9603819444444445,31.09999999999991,2765.9,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,0.9603819444444445,0.01079861111111108,0.01079861111111108,0.9603819444444445,TOR,WSH,0.9603819444444445,0.01079861111111108
109,118,401584818,2024,2,15,Milwaukee,MIL,4,Chicago,CHI,19674,TRUE,FALSE,2769,51,0.9614583333333333,0.017708333333333333,2769,51,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0.017708333333333333,0.9614583333333333,0.9614583333333333,0.017708333333333333,MIL,CHI,0.017708333333333333,0.9614583333333333
120,132,401584819,2024,2,23,Sacramento,SAC,5,Cleveland,CLE,19674,TRUE,FALSE,2761,86,0.9586805555555555,0.029861111111111113,2761,86,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0.029861111111111113,0.9586805555555555,0.9586805555555555,0.029861111111111113,SAC,CLE,0.029861111111111113,0.9586805555555555
107,129,401584805,2024,2,18,New York,NY,30,Charlotte,CHA,19673,TRUE,FALSE,2721,12,0.9447916666666667,0.004166666666666667,2721,12,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0.004166666666666667,0.9447916666666667,0.9447916666666667,0.004166666666666667,NY,CHA,0.004166666666666667,0.9447916666666667
94,102,401584806,2024,2,17,Brooklyn,BKN,27,Washington,WSH,19673,TRUE,FALSE,2274,265,0.7895833333333333,0.0920138888888889,2274,265,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0.0920138888888889,0.7895833333333333,0.7895833333333333,0.0920138888888889,BKN,WSH,0.0920138888888889,0.7895833333333333
105,101,401584807,2024,2,12,LA,LAC,29,Memphis,MEM,19673,FALSE,TRUE,110,2530,0.03819444444444445,0.8784722222222222,110,2530,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,0.8784722222222222,0.03819444444444445,0.8784722222222222,0.03819444444444445,MEM,LAC,0.03819444444444445,0.8784722222222222
126,137,401584808,2024,2,20,Philadelphia,PHI,11,Indiana,IND,19673,TRUE,FALSE,2803,32,0.9732638888888889,0.011111111111111112,2803,32,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0.011111111111111112,0.9732638888888889,0.9732638888888889,0.011111111111111112,PHI,IND,0.011111111111111112,0.9732638888888889
108,119,401584809,2024,2,4,Chicago,CHI,8,Detroit,DET,19673,TRUE,FALSE,1897,902,0.6586805555555556,0.31319444444444444,1897,902,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,0.31319444444444444,0.6586805555555556,0.6586805555555556,0.31319444444444444,CHI,DET,0.31319444444444444,0.6586805555555556
104,107,401584810,2024,2,10,Houston,HOU,7,Denver,DEN,19673,TRUE,FALSE,690,2081.9,0.23958333333333334,0.7228819444444444,690,2081.9,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,0.7228819444444444,0.23958333333333334,0.23958333333333334,0.7228819444444444,HOU,DEN,0.7228819444444444,0.23958333333333334
136,124,401584811,2024,2,3,New Orleans,NO,6,Dallas,DAL,19673,FALSE,TRUE,112,2723,0.03888888888888889,0.9454861111111111,112,2723,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,0.9454861111111111,0.03888888888888889,0.9454861111111111,0.03888888888888889,DAL,NO,0.03888888888888889,0.9454861111111111
118,113,401584812,2024,2,24,San Antonio,SA,14,Miami,MIA,19673,FALSE,TRUE,2459.1,287,0.8538541666666666,0.09965277777777778,2459.1,287,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,0.09965277777777778,0.8538541666666666,0.09965277777777778,0.8538541666666666,MIA,SA,0.8538541666666666,0.09965277777777778
111,99,401584813,2024,2,21,Phoenix,PHX,25,Oklahoma City,OKC,19673,FALSE,TRUE,1251,1253.9,0.434375,0.4353819444444445,1251,1253.9,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,0.4353819444444445,0.434375,0.4353819444444445,0.434375,OKC,PHX,0.434375,0.4353819444444445
116,110,401584814,2024,2,9,Golden State,GS,16,Minnesota,MIN,19673,FALSE,TRUE,529.9,2111.9,0.18399305555555553,0.7332986111111112,529.9,2111.9,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0.7332986111111112,0.18399305555555553,0.7332986111111112,0.18399305555555553,MIN,GS,0.18399305555555553,0.7332986111111112
110,116,401584815,2024,2,13,Los Angeles,LAL,22,Portland,POR,19673,TRUE,FALSE,1585.9,993.0999999999999,0.5506597222222223,0.34482638888888884,1585.9,993.0999999999999,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,0.34482638888888884,0.5506597222222223,0.5506597222222223,0.34482638888888884,LAL,POR,0.34482638888888884,0.5506597222222223
97,112,401584801,2024,2,19,Orlando,ORL,15,Milwaukee,MIL,19672,TRUE,FALSE,2308,388,0.8013888888888889,0.13472222222222222,2308,388,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0.13472222222222222,0.8013888888888889,0.8013888888888889,0.13472222222222222,ORL,MIL,0.13472222222222222,0.8013888888888889
94,117,401584802,2024,2,2,Boston,BOS,28,Toronto,TOR,19672,TRUE,FALSE,2249.1,517,0.7809375,0.1795138888888889,2249.1,517,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0.1795138888888889,0.7809375,0.7809375,0.1795138888888889,BOS,TOR,0.1795138888888889,0.7809375
117,109,401584803,2024,2,1,Atlanta,ATL,14,Miami,MIA,19672,FALSE,TRUE,71,2728,0.024652777777777777,0.9472222222222222,71,2728,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,0.9472222222222222,0.024652777777777777,0.9472222222222222,0.024652777777777777,MIA,ATL,0.024652777777777777,0.9472222222222222
118,110,401584804,2024,2,9,Golden State,GS,5,Cleveland,CLE,19672,FALSE,TRUE,155.10000000000002,2623.9,0.053854166666666675,0.9110763888888889,155.10000000000002,2623.9,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0.9110763888888889,0.053854166666666675,0.9110763888888889,0.053854166666666675,CLE,GS,0.053854166666666675,0.9110763888888889
114,106,401584096,2024,2,8,Detroit,DET,20,Philadelphia,PHI,19671,FALSE,TRUE,1921,866,0.6670138888888889,0.30069444444444443,1921,866,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,0.30069444444444443,0.6670138888888889,0.30069444444444443,0.6670138888888889,PHI,DET,0.6670138888888889,0.30069444444444443
124,117,401584097,2024,2,27,Washington,WSH,30,Charlotte,CHA,19671,FALSE,TRUE,2508,288,0.8708333333333333,0.1,2508,288,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,0.1,0.8708333333333333,0.1,0.8708333333333333,CHA,WSH,0.8708333333333333,0.1
107,121,401584098,2024,2,2,Boston,BOS,17,Brooklyn,BKN,19671,TRUE,FALSE,2786,33,0.9673611111111111,0.011458333333333333,2786,33,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0.011458333333333333,0.9673611111111111,0.9673611111111111,0.011458333333333333,BOS,BKN,0.011458333333333333,0.9673611111111111
101,104,401584099,2024,2,10,Houston,HOU,3,New Orleans,NO,19671,TRUE,FALSE,780.0999999999999,1972.9,0.27086805555555554,0.6850347222222223,780.0999999999999,1972.9,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,0.6850347222222223,0.27086805555555554,0.27086805555555554,0.6850347222222223,HOU,NO,0.6850347222222223,0.27086805555555554
127,121,401584100,2024,2,29,Memphis,MEM,26,Utah,UTAH,19671,FALSE,TRUE,442,2282,0.15347222222222223,0.7923611111111111,442,2282,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,0.7923611111111111,0.15347222222222223,0.7923611111111111,0.15347222222222223,UTAH,MEM,0.15347222222222223,0.7923611111111111
117,110,401584101,2024,2,24,San Antonio,SA,16,Minnesota,MIN,19671,FALSE,TRUE,1262,1503,0.43819444444444444,0.521875,1262,1503,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0.521875,0.43819444444444444,0.521875,0.43819444444444444,MIN,SA,0.43819444444444444,0.521875
126,144,401584102,2024,2,6,Dallas,DAL,12,LA,LAC,19671,TRUE,FALSE,2128,715,0.7388888888888889,0.2482638888888889,2128,715,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,0.2482638888888889,0.7388888888888889,0.7388888888888889,0.2482638888888889,DAL,LAC,0.2482638888888889,0.7388888888888889
122,119,401584103,2024,2,21,Phoenix,PHX,13,Los Angeles,LAL,19671,FALSE,TRUE,1931,867,0.6704861111111111,0.30104166666666665,1931,867,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,0.30104166666666665,0.6704861111111111,0.30104166666666665,0.6704861111111111,LAL,PHX,0.6704861111111111,0.30104166666666665
98,105,401584104,2024,2,23,Sacramento,SAC,25,Oklahoma City,OKC,19671,TRUE,FALSE,2850,0,0.9895833333333334,0,2850,0,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0,0.9895833333333334,0.9895833333333334,0,SAC,OKC,0,0.9895833333333334
124,126,401584799,2024,2,11,Indiana,IND,15,Milwaukee,MIL,19670,TRUE,FALSE,1743,882,0.6052083333333333,0.30625,1743,882,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0.30625,0.6052083333333333,0.6052083333333333,0.30625,IND,MIL,0.30625,0.6052083333333333
120,119,401584800,2024,2,19,Orlando,ORL,1,Atlanta,ATL,19670,FALSE,TRUE,934.0999999999999,1733.9,0.32434027777777774,0.6020486111111112,934.0999999999999,1733.9,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,0.6020486111111112,0.32434027777777774,0.6020486111111112,0.32434027777777774,ATL,ORL,0.32434027777777774,0.6020486111111112
132,116,401584785,2024,2,30,Charlotte,CHA,27,Washington,WSH,19669,FALSE,TRUE,636.1,2096,0.22086805555555555,0.7277777777777777,636.1,2096,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0.7277777777777777,0.22086805555555555,0.7277777777777777,0.22086805555555555,WSH,CHA,0.22086805555555555,0.7277777777777777
118,134,401584786,2024,2,11,Indiana,IND,26,Utah,UTAH,19669,TRUE,FALSE,1708.1,911.8000000000001,0.5930902777777778,0.31659722222222225,1708.1,911.8000000000001,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0.31659722222222225,0.5930902777777778,0.5930902777777778,0.31659722222222225,IND,UTAH,0.31659722222222225,0.5930902777777778
103,106,401584787,2024,2,20,Philadelphia,PHI,2,Boston,BOS,19669,TRUE,FALSE,2046,742.1,0.7104166666666667,0.25767361111111114,2046,742.1,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,0.25767361111111114,0.7104166666666667,0.7104166666666667,0.25767361111111114,PHI,BOS,0.25767361111111114,0.7104166666666667
93,100,401584788,2024,2,17,Brooklyn,BKN,12,LA,LAC,19669,TRUE,FALSE,1341,1455.9,0.465625,0.5055208333333334,1341,1455.9,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,0.5055208333333334,0.465625,0.465625,0.5055208333333334,BKN,LAC,0.5055208333333334,0.465625
105,126,401584789,2024,2,18,New York,NY,24,San Antonio,SA,19669,TRUE,FALSE,2833,0,0.9836805555555556,0,2833,0,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0,0.9836805555555556,0.9836805555555556,0,NY,SA,0,0.9836805555555556
116,115,401584790,2024,2,4,Chicago,CHI,21,Phoenix,PHX,19669,FALSE,TRUE,401.9000000000001,2706.9,0.11163888888888891,0.7519166666666667,401.9000000000001,2706.9,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,0.7519166666666667,0.11163888888888891,0.7519166666666667,0.11163888888888891,PHX,CHI,0.11163888888888891,0.7519166666666667
94,128,401584791,2024,2,10,Houston,HOU,13,Los Angeles,LAL,19669,TRUE,FALSE,2853,0,0.990625,0,2853,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0,0.990625,0.990625,0,HOU,LAL,0,0.990625
108,102,401584792,2024,2,29,Memphis,MEM,14,Miami,MIA,19669,FALSE,TRUE,161,2588,0.05590277777777778,0.8986111111111111,161,2588,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,0.8986111111111111,0.05590277777777778,0.8986111111111111,0.05590277777777778,MIA,MEM,0.05590277777777778,0.8986111111111111
118,120,401584793,2024,2,15,Milwaukee,MIL,8,Detroit,DET,19669,TRUE,FALSE,1742,996.1,0.6048611111111111,0.34586805555555555,1742,996.1,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0.34586805555555555,0.6048611111111111,0.6048611111111111,0.34586805555555555,MIL,DET,0.34586805555555555,0.6048611111111111
101,122,401584794,2024,2,16,Minnesota,MIN,3,New Orleans,NO,19669,TRUE,FALSE,2704,122,0.9388888888888889,0.04236111111111111,2704,122,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0.04236111111111111,0.9388888888888889,0.9388888888888889,0.04236111111111111,MIN,NO,0.04236111111111111,0.9388888888888889
120,128,401584795,2024,2,25,Oklahoma City,OKC,5,Cleveland,CLE,19669,TRUE,FALSE,2660,181,0.9236111111111112,0.06284722222222222,2660,181,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0.06284722222222222,0.9236111111111112,0.9236111111111112,0.06284722222222222,OKC,CLE,0.06284722222222222,0.9236111111111112
127,116,401584796,2024,2,6,Dallas,DAL,28,Toronto,TOR,19669,FALSE,TRUE,938,1742,0.32569444444444445,0.6048611111111111,938,1742,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0.6048611111111111,0.32569444444444445,0.6048611111111111,0.32569444444444445,TOR,DAL,0.32569444444444445,0.6048611111111111
105,108,401584797,2024,2,7,Denver,DEN,9,Golden State,GS,19669,TRUE,FALSE,2452.9,185.0999999999999,0.8517013888888889,0.0642708333333333,2452.9,185.0999999999999,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0.0642708333333333,0.8517013888888889,0.8517013888888889,0.0642708333333333,DEN,GS,0.0642708333333333,0.8517013888888889
118,121,401584798,2024,2,23,Sacramento,SAC,22,Portland,POR,19669,TRUE,FALSE,1778.1,1167.9,0.4939166666666666,0.3244166666666667,1778.1,1167.9,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,0.3244166666666667,0.4939166666666666,0.4939166666666666,0.3244166666666667,SAC,POR,0.3244166666666667,0.4939166666666666
120,109,401584773,2024,2,8,Detroit,DET,9,Golden State,GS,19667,FALSE,TRUE,739,1975.1,0.2565972222222222,0.6857986111111111,739,1975.1,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,0.6857986111111111,0.2565972222222222,0.6857986111111111,0.2565972222222222,GS,DET,0.2565972222222222,0.6857986111111111
111,152,401584774,2024,2,11,Indiana,IND,24,San Antonio,SA,19667,TRUE,FALSE,2797,0,0.9711805555555556,0,2797,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0,0.9711805555555556,0.9711805555555556,0,IND,SA,0,0.9711805555555556
117,102,401584775,2024,2,19,Orlando,ORL,6,Dallas,DAL,19667,FALSE,TRUE,1597,1152.1,0.5545138888888889,0.4000347222222222,1597,1152.1,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,0.4000347222222222,0.5545138888888889,0.4000347222222222,0.5545138888888889,DAL,ORL,0.5545138888888889,0.4000347222222222
128,146,401584776,2024,2,20,Philadelphia,PHI,27,Washington,WSH,19667,TRUE,FALSE,2327,475,0.8079861111111111,0.16493055555555555,2327,475,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0.16493055555555555,0.8079861111111111,0.8079861111111111,0.16493055555555555,PHI,WSH,0.16493055555555555,0.8079861111111111
129,125,401584777,2024,2,17,Brooklyn,BKN,15,Milwaukee,MIL,19667,FALSE,TRUE,1668,831.9000000000001,0.5791666666666667,0.2888541666666667,1668,831.9000000000001,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,0.2888541666666667,0.5791666666666667,0.2888541666666667,0.5791666666666667,MIL,BKN,0.5791666666666667,0.2888541666666667
107,108,401584778,2024,2,14,Miami,MIA,13,Los Angeles,LAL,19667,TRUE,FALSE,2137,404.9,0.7420138888888889,0.14059027777777777,2137,404.9,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0.14059027777777777,0.7420138888888889,0.7420138888888889,0.14059027777777777,MIA,LAL,0.14059027777777777,0.7420138888888889
97,111,401584779,2024,2,18,New York,NY,12,LA,LAC,19667,TRUE,FALSE,1351.8000000000002,1209,0.46937500000000004,0.4197916666666667,1351.8000000000002,1209,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,0.4197916666666667,0.46937500000000004,0.46937500000000004,0.4197916666666667,NY,LAC,0.4197916666666667,0.46937500000000004
113,130,401584780,2024,2,4,Chicago,CHI,26,Utah,UTAH,19667,TRUE,FALSE,2446,364,0.8493055555555555,0.12638888888888888,2446,364,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0.12638888888888888,0.8493055555555555,0.8493055555555555,0.12638888888888888,CHI,UTAH,0.12638888888888888,0.8493055555555555
97,122,401584781,2024,2,10,Houston,HOU,23,Sacramento,SAC,19667,TRUE,FALSE,2665,55,0.9253472222222222,0.019097222222222224,2665,55,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0.019097222222222224,0.9253472222222222,0.9253472222222222,0.019097222222222224,HOU,SAC,0.019097222222222224,0.9253472222222222
109,114,401584782,2024,2,16,Minnesota,MIN,2,Boston,BOS,19667,TRUE,FALSE,1215.1,1426.9,0.33752777777777776,0.39636111111111116,1215.1,1426.9,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,0.39636111111111116,0.33752777777777776,0.33752777777777776,0.39636111111111116,MIN,BOS,0.39636111111111116,0.33752777777777776
117,126,401584783,2024,2,25,Oklahoma City,OKC,1,Atlanta,ATL,19667,TRUE,FALSE,2833,0,0.9836805555555556,0,2833,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0,0.9836805555555556,0.9836805555555556,0,OKC,ATL,0,0.9836805555555556
116,134,401584784,2024,2,7,Denver,DEN,3,New Orleans,NO,19667,TRUE,FALSE,1337,1468,0.4642361111111111,0.5097222222222222,1337,1468,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,0.5097222222222222,0.4642361111111111,0.4642361111111111,0.5097222222222222,DEN,NO,0.5097222222222222,0.4642361111111111
120,106,401584768,2024,2,8,Detroit,DET,21,Phoenix,PHX,19666,FALSE,TRUE,378,2373,0.13125,0.8239583333333333,378,2373,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,0.8239583333333333,0.13125,0.8239583333333333,0.13125,PHX,DET,0.13125,0.8239583333333333
123,116,401584769,2024,2,24,San Antonio,SA,28,Toronto,TOR,19666,FALSE,TRUE,2490.9,548,0.6919166666666667,0.15222222222222223,2490.9,548,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,0.15222222222222223,0.6919166666666667,0.15222222222222223,0.6919166666666667,TOR,SA,0.6919166666666667,0.15222222222222223
104,115,401584770,2024,2,5,Cleveland,CLE,9,Golden State,GS,19666,TRUE,FALSE,2178,437,0.75625,0.1517361111111111,2178,437,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,0.1517361111111111,0.75625,0.75625,0.1517361111111111,CLE,GS,0.1517361111111111,0.75625
118,124,401584771,2024,2,6,Dallas,DAL,30,Charlotte,CHA,19666,TRUE,FALSE,770,2038,0.2673611111111111,0.7076388888888889,770,2038,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,0.7076388888888889,0.2673611111111111,0.2673611111111111,0.7076388888888889,DAL,CHA,0.7076388888888889,0.2673611111111111
